,localityNo,year,cleanerFish,comment,count,countCategory,countEstimated,countType,county,countyCode,createdDate,date,description,globalId,lastEditedDate,localityCapacity,localityName,municipalityNumber,objectId,parentId,recaptureDescription,recaptureStarted,recapturesCompleted,size,sizeEstimated,species,status,statusLocality,waterEnvironment,waterEnvironmentCode,week
1390,11413,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,10170,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,20096,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,31677,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,39237,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,12884,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,13296,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,36477,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,35417,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,19135,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,12995,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,45013,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,11888,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,28416,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,10914,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,13243,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,15462,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,13035,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,16195,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,11758,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,11758,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,13641,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,13641,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,33317,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,33317,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,19855,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,17015,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,34597,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,13141,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,10398,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,37857,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,13706,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,14837,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,36517,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,18876,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,45064,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,12695,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,12390,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,30877,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,12844,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,12244,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,33017,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,33017,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,25735,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,39577,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,10070,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,24115,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,13530,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,12917,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,12892,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,13284,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,18898,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,12186,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,20515,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,11540,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,11540,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,11138,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,11138,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,26755,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,11636,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,28256,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,13821,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,20796,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,13192,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,10550,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,10216,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,32357,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,12827,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,34137,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,12206,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,11357,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,13898,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,31457,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,16255,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,45050,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,21795,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,14976,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,12066,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,34117,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,19635,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,28856,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,22315,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,13916,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,12048,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,10327,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,26738,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,11966,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,10660,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1478,11861,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1479,39657,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1480,39497,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1481,11334,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,13315,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1483,26196,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1484,38817,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,10042,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1486,11216,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1487,36177,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488,45109,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1489,12211,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,20115,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,20115,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,20115,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,12158,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494,11334,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1495,27737,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,33097,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1497,37797,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1498,30757,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499,30117,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,12042,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,27956,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1502,28796,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1503,13531,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1504,13531,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1505,33157,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,28296,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1507,10961,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1508,13177,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1509,11737,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,10971,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,11640,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,25896,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,32877,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,12108,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,13739,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1516,12192,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517,45120,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1518,12080,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1519,23695,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,11326,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,38577,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1522,18657,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1523,12705,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1524,30997,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1525,31117,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526,15236,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1527,11317,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1528,12539,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1529,11273,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,45062,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,14676,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1532,28096,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,26155,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534,28316,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1535,13000,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,11811,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1537,24456,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,30417,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,10838,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,20815,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,12712,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,32237,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,45092,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,11939,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,11939,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1546,13724,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,35337,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,11329,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549,40037,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,45125,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1551,45126,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1552,29356,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1553,29356,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1554,12154,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1555,45008,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1556,36197,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1557,13128,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,11718,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,11959,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560,12959,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1561,10173,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,27476,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1563,13291,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,13291,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,11605,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1566,27436,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,13032,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,10276,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1569,19915,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1570,25736,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571,12177,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1572,15456,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573,23375,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1574,13946,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1575,31837,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576,38297,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1577,15375,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,12542,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579,35318,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,36017,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,13936,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1582,13915,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1583,13865,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,13890,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,34297,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,10061,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,11596,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1588,12278,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1589,28896,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1590,40017,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,45046,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,12743,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,32697,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,30537,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1595,30056,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596,12222,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597,13708,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598,10825,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599,11263,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,37577,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601,10736,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,13290,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603,11525,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1604,15135,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1605,31217,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606,11486,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607,19015,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1608,11649,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,12965,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,12965,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,12629,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1612,12377,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,10574,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614,15956,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615,10417,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1616,10735,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1617,19519,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1618,11496,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1619,10974,2022,False,,1,1-10,1-10,endelig #,NORDLAND,18.0,2022-07-03T00:48:49+02:00,2022-06-01T11:00:00+02:00,,{803F9AC1-42F9-48EB-9118-5AA0A173CA6A},2022-07-03T00:49:43+02:00,2340.0,STORE BUKKØY N,1834.0,88359.0,2586.0,"10 stk. garn à 100m, str. 2000-8000, omfar 70mm settes ut i anlegget.  ",True,1.0,5.06,5.06,Laks,Del 2,KLARERT,SALTVANN,Salt,22.0
1620,36099,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1621,10839,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622,10281,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1623,10789,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624,12986,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1625,30217,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626,10741,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627,10741,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628,11426,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629,11700,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,11971,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,13206,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,13842,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,13568,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,35817,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,11492,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,13593,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,12430,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,24535,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,10311,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,11290,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,12773,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,20776,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,13011,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,11298,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,11301,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646,13583,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1647,38017,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1648,31338,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649,19016,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650,13566,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1651,23315,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1652,13124,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1653,10875,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,10231,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1655,13316,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1656,12434,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657,13125,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658,15461,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659,21517,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1660,22335,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1661,10552,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,32397,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,13944,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1664,23055,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1665,10421,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1666,21955,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,11858,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1668,13175,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,13892,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,10753,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1671,36897,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1672,12081,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1673,22435,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674,11175,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,11648,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1676,11341,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,11341,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678,26235,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1679,11552,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1680,11206,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681,36100,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1682,12075,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1683,19396,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,29316,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1685,29376,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,23735,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1687,12672,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1688,39717,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,39617,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690,10798,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1691,45000,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,11312,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1693,31817,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1694,12074,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1695,13091,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1696,12865,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697,11776,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,13727,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1699,13173,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,12522,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1701,13895,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702,11960,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1703,40118,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704,11813,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,11144,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1706,22955,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,10545,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,13196,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709,13032,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710,10309,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711,34438,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712,18355,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,38697,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,20577,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1715,10582,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1716,16165,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,11961,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,45141,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1719,26575,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,13057,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721,11566,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1722,11832,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,10491,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,11194,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1725,29776,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1726,13575,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1727,21755,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728,12449,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,12729,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,13644,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731,11494,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732,12268,2022,False,,10,1-10,1-10,endelig #,MØRE OG ROMSDAL,15.0,2022-07-03T00:48:49+02:00,2022-04-02T10:00:00+02:00,Vindkast.,{4C28AC18-9E52-4327-83BE-2586D98F18B4},2022-07-03T00:49:43+02:00,3120.0,TERNINGEN,1506.0,88333.0,2571.0,Gjenfangstgarn er satt ihht. beredskapsplan.,True,1.0,4.193,4.193,Laks,Del 2,KLARERT,SALTVANN,Salt,13.0
1733,12662,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734,15517,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,22735,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736,25815,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,28916,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1738,20075,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739,29616,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,45116,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1741,31077,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1742,10054,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,11414,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
