lice_limit,loc_nr,lice_year
0.5,12114,2020
0.5,31297,2020
0.5,33677,2020
0.5,34917,2020
0.5,31497,2020
0.5,14018,2020
0.5,29336,2020
0.5,30517,2020
0.5,32717,2020
0.5,10090,2020
0.5,17077,2020
0.5,32857,2020
0.5,30560,2020
0.5,13677,2020
0.5,13594,2020
0.5,11351,2020
0.5,10332,2020
0.5,10029,2020
0.5,10147,2020
0.5,25855,2020
0.5,10821,2020
0.5,14081,2020
0.5,30717,2020
0.5,12077,2020
0.5,13562,2020
0.5,10570,2020
0.5,10726,2020
0.5,13570,2020
0.5,13720,2020
0.5,34737,2020
0.5,32437,2020
0.5,11533,2020
0.5,24135,2020
0.5,14678,2020
0.5,35517,2020
0.5,22495,2020
0.5,24197,2020
0.5,10677,2020
0.5,10091,2020
0.5,31557,2020
0.5,38857,2020
0.5,35657,2020
0.5,36337,2020
0.5,36317,2020
0.5,12303,2020
0.5,37717,2020
0.5,18117,2020
0.5,13047,2020
0.5,10652,2020
0.5,12678,2020
0.5,10504,2020
0.5,11303,2020
0.5,32637,2020
0.5,32337,2020
0.5,35838,2020
0.5,13837,2020
0.5,11385,2020
0.5,13704,2020
0.5,27315,2020
0.5,36717,2020
0.5,11252,2020
0.5,12839,2020
0.5,13226,2020
0.5,19235,2020
0.5,10616,2020
0.5,11925,2020
0.5,13246,2020
0.5,36237,2020
0.5,17495,2020
0.5,29936,2020
0.5,13306,2020
0.5,39777,2020
0.5,24155,2020
0.5,32617,2020
0.5,24175,2020
0.5,20176,2020
0.5,11338,2020
0.5,29417,2020
0.5,30196,2021
0.5,35297,2021
0.5,30977,2021
0.5,15196,2021
0.5,10331,2021
0.5,12067,2021
0.5,12982,2021
0.5,10298,2021
0.5,11756,2021
0.5,13271,2021
0.5,12086,2021
0.5,11416,2021
0.5,13227,2021
0.5,11179,2021
0.5,10319,2021
0.5,11330,2021
0.5,11513,2021
0.5,38037,2021
0.5,33457,2021
0.5,11339,2021
0.5,32277,2021
0.5,32297,2021
0.5,30156,2021
0.5,13563,2021
0.5,13518,2021
0.5,32017,2021
0.5,11793,2021
0.5,29816,2021
0.5,29416,2021
0.5,12085,2021
0.5,11364,2021
0.5,24695,2021
0.5,10735,2021
0.5,35797,2021
0.5,14016,2021
0.5,13254,2021
0.5,12988,2021
0.5,12357,2021
0.5,10275,2021
0.5,11800,2021
0.5,26795,2021
0.5,13572,2021
0.5,12730,2021
0.5,29016,2021
0.5,45017,2021
0.5,13341,2021
0.5,19395,2021
0.5,32537,2021
0.5,13305,2021
0.5,11749,2021
0.5,31877,2021
0.5,10862,2021
0.5,18235,2021
0.5,13845,2021
0.5,25055,2021
0.5,12095,2021
0.5,20396,2021
0.5,11241,2021
0.5,11930,2021
0.5,12178,2021
0.5,31738,2021
0.5,12625,2021
0.5,31317,2021
0.5,22455,2021
0.5,12308,2021
0.5,23436,2021
0.5,34997,2021
0.5,11340,2021
0.5,29458,2021
0.5,19255,2021
0.5,12156,2021
0.5,31857,2021
0.5,11399,2021
0.5,10212,2021
0.5,13209,2021
0.5,13284,2021
0.5,13143,2021
0.5,10256,2021
0.5,11248,2021
0.5,11754,2021
0.5,37237,2021
0.5,15796,2021
0.5,20876,2021
0.5,11230,2021
0.5,36417,2021
0.5,12040,2021
0.5,34897,2021
0.5,11488,2021
0.5,33137,2021
0.5,11015,2021
0.5,13205,2021
0.5,37157,2021
0.5,12594,2021
0.5,11574,2021
0.5,28336,2021
0.5,32897,2021
0.5,13765,2021
0.5,33237,2021
0.5,36118,2021
0.5,10223,2021
0.5,34197,2021
0.5,37357,2021
0.5,12466,2021
0.5,35677,2021
0.5,12237,2021
0.5,13841,2021
0.5,11435,2021
0.5,31038,2021
0.5,11543,2021
0.5,33537,2021
0.5,11721,2021
0.5,27976,2021
0.5,12361,2021
0.5,11087,2021
0.5,11857,2021
0.5,22035,2021
0.5,11162,2021
0.5,37217,2021
0.5,12007,2021
0.5,32497,2021
0.5,32457,2021
0.5,31137,2021
0.5,35957,2021
0.5,15455,2021
0.5,37557,2021
0.5,10757,2021
0.5,11076,2021
0.5,12659,2021
0.5,13229,2021
0.5,21336,2021
0.5,14799,2021
0.5,10110,2021
0.5,10338,2021
0.5,20455,2021
0.5,26595,2021
0.5,11684,2021
0.5,37177,2021
0.5,30097,2021
0.5,33117,2021
0.5,34018,2021
0.5,10505,2021
0.5,36917,2021
0.5,35497,2021
0.5,32197,2021
0.5,11644,2021
0.5,35237,2021
0.5,13412,2021
0.5,11381,2021
0.5,21415,2021
0.5,32117,2021
0.5,32157,2021
0.5,12128,2021
0.5,12033,2021
0.5,13711,2021
0.5,12109,2021
0.5,14041,2021
0.5,30137,2021
0.5,30597,2021
0.5,10045,2021
0.5,34717,2021
0.5,10819,2021
0.5,13870,2021
0.5,34817,2021
0.5,35877,2021
0.5,29537,2021
0.5,30917,2021
0.5,10811,2021
0.5,33077,2021
0.5,32797,2021
0.5,13241,2021
0.5,12879,2021
0.5,11363,2021
0.5,34577,2021
0.5,32677,2021
0.5,10229,2021
0.5,37437,2021
0.5,24575,2021
0.5,31797,2021
0.5,40217,2021
0.5,12624,2021
0.5,31157,2021
0.5,13527,2021
0.5,11353,2021
0.5,31398,2021
0.5,11433,2021
0.5,14796,2021
0.5,10803,2021
0.5,26775,2021
0.5,32597,2021
0.5,10544,2021
0.5,22515,2021
0.5,11833,2021
0.5,19336,2021
0.5,39957,2021
0.5,36138,2021
0.5,25835,2021
0.5,30176,2021
0.5,29296,2021
0.5,13494,2021
0.5,12407,2021
0.5,11355,2021
0.5,25895,2021
0.5,29876,2021
0.5,21335,2021
0.5,21055,2021
0.5,35597,2021
0.5,16939,2021
0.5,33697,2021
0.5,19278,2021
0.5,11893,2021
0.5,26935,2021
0.5,31437,2021
0.5,19115,2021
0.5,11736,2021
0.5,39917,2021
0.5,11814,2021
0.5,13669,2021
0.5,13058,2021
0.5,10747,2021
0.5,13874,2021
0.5,11193,2021
0.5,12078,2021
0.5,11667,2021
0.5,10317,2021
0.5,39597,2021
0.5,38757,2021
0.5,13021,2021
0.5,45047,2021
0.5,11198,2021
0.5,26335,2021
0.5,31357,2021
0.5,34357,2021
0.5,20897,2021
0.5,11530,2021
0.5,24315,2021
0.5,24196,2021
0.5,13036,2021
0.5,25695,2021
0.5,33617,2021
0.5,10324,2021
0.5,12714,2021
0.5,13852,2021
0.5,31717,2021
0.5,11365,2021
0.5,10754,2021
0.5,40297,2021
0.5,10734,2021
0.5,34617,2021
0.5,32037,2021
0.5,11690,2021
0.5,11907,2021
0.5,11657,2021
0.5,32917,2021
0.5,11559,2021
0.5,11771,2021
0.5,45005,2021
0.5,12435,2021
0.5,29096,2021
0.5,17177,2021
0.5,24615,2021
0.5,33597,2021
0.5,12265,2021
0.5,14035,2021
0.5,10318,2021
0.5,24735,2021
0.5,33357,2021
0.5,12789,2021
0.5,32317,2021
0.5,39537,2021
0.5,33757,2021
0.5,29697,2021
0.5,19995,2021
0.5,22095,2021
0.5,16755,2021
0.5,13949,2021
0.5,13886,2021
0.5,38777,2021
0.5,36737,2021
0.5,11318,2021
0.5,36937,2021
0.5,18639,2021
0.5,12895,2021
0.5,18717,2021
0.5,13592,2021
0.5,13996,2021
0.5,38057,2021
0.5,31577,2021
0.5,12011,2021
0.5,36617,2021
0.5,38217,2021
0.5,39217,2021
0.5,11643,2021
0.5,11511,2021
0.5,26615,2021
0.5,36178,2021
0.5,30257,2021
0.5,11740,2021
0.5,24035,2021
0.5,36778,2021
0.5,30897,2021
0.5,12896,2021
0.5,10425,2021
0.5,13503,2021
0.5,13838,2021
0.5,13782,2021
0.5,11969,2021
0.5,11783,2021
0.5,10194,2021
0.5,11315,2021
0.5,14679,2021
0.5,12590,2021
0.5,39997,2021
0.5,27376,2021
0.5,11920,2021
0.5,22596,2021
0.5,18015,2021
0.5,13119,2021
0.5,21235,2021
0.5,13006,2021
0.5,14136,2021
0.5,26815,2021
0.5,34677,2021
0.5,26955,2021
0.5,33797,2021
0.5,31177,2021
0.5,10300,2021
0.5,10410,2021
0.5,12036,2021
0.5,10291,2021
0.5,13643,2021
0.5,32417,2021
0.5,15655,2021
0.5,13931,2021
0.5,10808,2021
0.5,12483,2021
0.5,35197,2021
0.5,33957,2021
0.5,38097,2021
0.5,10536,2021
0.5,12871,2021
0.5,30377,2021
0.5,45010,2021
0.5,17176,2021
0.5,11571,2021
0.5,12035,2021
0.5,12897,2021
0.5,32757,2021
0.5,10518,2021
0.5,33218,2021
0.5,39437,2021
0.5,13337,2021
0.5,12890,2021
0.5,13784,2021
0.5,19939,2021
0.5,11786,2021
0.5,21715,2021
0.5,21516,2021
0.5,25235,2021
0.5,45038,2021
0.5,10796,2021
0.5,32777,2021
0.5,27856,2021
0.5,39477,2021
0.5,39377,2021
0.5,21016,2021
0.5,34397,2021
0.5,11251,2021
0.5,18936,2021
0.5,27095,2021
0.5,38997,2021
0.5,10240,2021
0.5,12115,2021
0.5,29756,2021
0.5,10768,2021
0.5,13236,2021
0.5,12599,2021
0.5,11957,2021
0.5,11405,2021
0.5,12634,2021
0.5,13654,2021
0.5,12224,2021
0.5,24295,2021
0.5,10876,2021
0.5,14245,2021
0.5,36137,2021
0.5,19977,2021
0.5,11269,2021
0.5,27176,2021
0.5,33197,2021
0.5,38877,2021
0.5,26495,2021
0.5,11665,2021
0.5,30036,2021
0.5,25736,2021
0.5,11225,2021
0.5,12260,2021
0.5,29656,2021
0.5,13242,2021
0.5,15657,2021
0.5,12348,2021
0.5,13220,2021
0.5,22915,2021
0.5,34797,2021
0.5,27996,2021
0.5,36217,2021
0.5,29576,2021
0.5,12371,2021
0.5,15118,2021
0.5,10087,2021
0.5,31517,2021
0.5,10759,2021
0.5,36817,2021
0.5,10560,2021
0.5,10804,2021
0.5,31757,2021
0.5,16281,2021
0.5,12872,2021
0.5,14042,2021
0.5,30437,2021
0.5,16736,2021
0.5,28976,2021
0.5,13225,2021
0.5,31477,2021
0.5,13297,2021
0.5,12660,2021
0.5,31917,2021
0.5,13573,2021
0.5,11913,2021
0.5,33577,2021
0.5,23755,2021
0.5,10409,2021
0.5,13009,2021
0.5,11652,2021
0.5,18275,2021
0.5,36297,2021
0.5,11112,2021
0.5,11689,2021
0.5,12294,2021
0.5,45016,2021
0.5,45037,2021
0.5,26135,2021
0.5,27015,2021
0.5,32257,2021
0.5,32577,2021
0.5,40377,2021
0.5,24455,2021
0.5,10828,2021
0.5,12215,2021
0.5,36037,2021
0.5,29476,2021
0.5,10724,2021
0.5,12980,2021
0.5,19755,2021
0.5,33998,2021
0.5,13339,2021
0.5,18755,2021
0.5,11534,2021
0.5,11763,2021
0.5,13567,2021
0.5,10113,2021
0.5,32598,2021
0.5,13764,2021
0.5,38677,2021
0.5,11575,2021
0.5,11201,2021
0.5,29557,2021
0.5,12855,2021
0.5,19195,2021
0.5,20316,2021
0.5,36797,2021
0.5,10224,2021
0.5,32097,2021
0.5,45002,2021
0.5,11809,2021
0.5,30297,2021
0.5,33177,2021
0.5,34037,2021
0.5,16055,2021
0.5,10837,2021
0.5,11719,2021
0.5,10614,2021
0.5,21676,2021
0.5,12239,2021
0.5,25935,2021
0.5,12652,2021
0.5,14040,2021
0.5,11633,2021
0.5,13222,2021
0.5,13595,2021
0.5,32518,2021
0.5,32657,2021
0.5,18217,2021
0.5,22775,2021
0.5,19356,2021
0.5,11074,2021
0.5,12213,2021
0.5,20576,2021
0.5,21337,2021
0.5,35377,2021
0.5,15860,2021
0.5,39197,2021
0.5,32217,2021
0.5,24975,2021
0.5,28196,2021
0.5,11714,2021
0.5,10041,2021
0.5,36457,2021
0.5,35997,2021
0.5,13813,2021
0.5,11775,2021
0.5,30216,2021
0.5,12727,2021
0.5,35777,2021
0.5,11803,2021
0.5,20595,2021
0.5,30076,2021
0.5,13234,2021
0.5,34657,2021
0.5,10989,2021
0.5,38957,2021
0.5,15460,2021
0.5,10080,2021
0.5,10898,2021
0.5,12993,2021
0.5,34457,2021
0.5,11928,2021
0.5,11791,2021
0.5,16497,2021
0.5,11116,2021
0.5,24715,2021
0.5,34637,2021
0.5,11767,2021
0.5,26295,2021
0.5,12380,2021
0.5,11238,2021
0.5,13055,2021
0.5,20559,2021
0.5,33557,2021
0.5,28036,2021
0.5,37297,2021
0.5,15957,2021
0.5,11438,2021
0.5,33777,2021
0.5,19355,2021
0.5,11350,2021
0.5,13340,2021
0.5,26675,2021
0.5,30857,2021
0.5,13699,2021
0.5,12870,2021
0.5,19098,2021
0.5,34257,2021
0.5,23056,2021
0.5,14086,2021
0.5,35977,2021
0.5,10990,2021
0.5,36497,2021
0.5,10840,2021
0.5,13317,2021
0.5,10262,2021
0.5,12392,2021
0.5,29056,2021
0.5,28396,2021
0.5,12212,2021
0.5,12966,2021
0.5,45044,2021
0.5,14076,2021
0.5,35317,2021
0.5,14039,2021
0.5,11410,2021
0.5,13876,2021
0.5,12022,2021
0.5,14435,2021
0.5,28996,2021
0.5,40137,2021
0.5,16216,2021
0.5,13549,2021
0.5,36757,2021
0.5,14043,2021
0.5,10292,2021
0.5,12978,2021
0.5,33337,2021
0.5,32057,2021
0.5,12385,2021
0.5,45024,2021
0.5,12633,2021
0.5,12127,2021
0.5,35477,2021
0.5,10232,2021
0.5,12370,2021
0.5,12134,2021
0.5,32977,2021
0.5,13550,2021
0.5,10611,2021
0.5,13685,2021
0.5,15516,2021
0.5,11807,2021
0.5,10814,2021
0.5,13139,2021
0.5,22555,2021
0.5,10137,2021
0.5,21915,2021
0.5,36117,2021
0.5,38517,2021
0.5,10447,2021
0.5,31637,2021
0.5,28956,2021
0.5,12904,2021
0.5,21397,2021
0.5,13541,2021
0.5,34277,2021
0.5,29596,2021
0.5,10078,2021
0.5,12047,2021
0.5,11653,2021
0.5,26435,2021
0.5,36257,2021
0.5,37057,2021
0.5,34057,2021
0.5,11772,2021
0.5,13293,2021
0.5,36077,2021
0.5,12107,2021
0.5,10877,2021
0.5,10794,2021
0.5,29516,2021
0.5,30157,2021
0.5,33657,2021
0.5,45004,2021
0.5,10858,2021
0.5,35617,2021
0.5,45028,2021
0.5,13629,2021
0.5,36877,2021
0.5,27215,2021
0.5,11332,2021
0.5,33997,2021
0.5,29957,2021
0.5,11864,2021
0.5,10303,2021
0.5,10978,2021
0.5,10213,2021
0.5,34477,2021
0.5,13221,2021
0.5,11611,2021
0.5,24937,2021
0.5,10513,2021
0.5,13965,2021
0.5,17576,2021
0.5,15659,2021
0.5,11041,2021
0.5,10375,2021
0.5,23816,2021
0.5,14495,2021
0.5,45014,2021
0.5,11129,2021
0.5,26315,2021
0.5,10791,2021
0.5,40357,2021
0.5,38277,2021
0.5,19457,2021
0.5,33937,2021
0.5,45018,2021
0.5,35897,2021
0.5,33297,2021
0.5,13020,2021
0.5,24495,2021
0.5,34537,2021
0.5,11922,2021
0.5,27055,2021
0.5,11168,2021
0.5,11537,2021
0.5,37077,2021
0.5,10181,2021
0.5,31697,2021
0.5,11272,2021
0.5,30559,2021
0.5,14019,2021
0.5,11320,2021
0.5,10795,2021
0.5,33737,2021
0.5,27876,2021
0.5,10790,2021
0.5,15403,2021
0.5,22995,2021
0.5,38797,2021
0.5,11908,2021
0.5,28676,2021
0.5,12071,2021
0.5,12383,2021
0.5,10136,2021
0.5,10197,2021
0.5,19875,2021
0.5,39937,2021
0.5,17235,2021
0.5,30518,2021
0.5,12394,2021
0.5,24696,2021
0.5,13888,2021
0.5,12179,2021
0.5,19655,2021
0.5,10050,2021
0.5,13691,2021
0.5,13959,2021
0.5,11205,2021
0.5,31397,2021
0.5,13345,2021
0.5,40117,2021
0.5,11738,2021
0.5,13554,2021
0.5,20315,2021
0.5,11378,2021
0.5,34697,2021
0.5,33417,2021
0.5,33517,2021
0.5,11854,2021
0.5,10841,2021
0.5,18255,2021
0.5,11688,2021
0.5,11972,2021
0.5,19556,2021
0.5,10149,2021
0.5,30637,2021
0.5,10806,2021
0.5,45029,2021
0.5,11651,2021
0.5,13581,2021
0.5,11687,2021
0.5,12366,2021
0.5,28636,2021
0.5,31959,2021
0.5,31958,2021
0.5,13867,2021
0.5,12406,2021
0.5,32997,2021
0.5,33477,2021
0.5,31777,2021
0.5,29116,2021
0.5,13887,2021
0.5,37097,2021
0.5,10086,2021
0.5,11072,2021
0.5,22796,2021
0.5,17357,2021
0.5,29896,2021
0.5,10893,2021
0.5,30657,2021
0.5,27395,2021
0.5,12784,2021
0.5,11964,2021
0.5,14795,2021
0.5,12832,2021
0.5,21495,2021
0.5,21176,2021
0.5,10822,2021
0.5,13804,2021
0.5,12281,2021
0.5,29276,2021
0.5,12209,2021
0.5,39397,2021
0.5,12018,2021
0.5,12003,2021
0.5,11122,2021
0.5,11770,2021
0.5,31097,2021
0.5,12298,2021
0.5,37197,2021
0.5,12794,2021
0.5,13612,2021
0.5,16015,2021
0.5,37037,2021
0.5,35737,2021
0.5,13249,2021
0.5,32137,2021
0.5,10328,2021
0.5,30957,2021
0.5,13597,2021
0.5,34857,2021
0.5,12973,2021
0.5,12019,2021
0.5,13748,2021
0.5,11856,2021
0.5,11413,2021
0.5,20096,2021
0.5,31677,2021
0.5,39237,2021
0.5,13296,2021
0.5,12884,2021
0.5,35417,2021
0.5,19135,2021
0.5,45013,2021
0.5,28416,2021
0.5,13243,2021
0.5,15462,2021
0.5,13035,2021
0.5,11758,2021
0.5,33317,2021
0.5,19855,2021
0.5,17015,2021
0.5,34597,2021
0.5,10398,2021
0.5,37857,2021
0.5,13706,2021
0.5,36517,2021
0.5,30877,2021
0.5,12844,2021
0.5,12244,2021
0.5,33017,2021
0.5,39577,2021
0.5,24115,2021
0.5,13530,2021
0.5,12892,2021
0.5,18898,2021
0.5,20515,2021
0.5,11138,2021
0.5,20796,2021
0.5,10550,2021
0.5,10216,2021
0.5,32357,2021
0.5,34137,2021
0.5,11357,2021
0.5,31457,2021
0.5,16255,2021
0.5,45050,2021
0.5,21795,2021
0.5,34117,2021
0.5,19635,2021
0.5,28856,2021
0.5,22315,2021
0.5,12048,2021
0.5,11966,2021
0.5,10660,2021
0.5,11861,2021
0.5,39657,2021
0.5,11334,2021
0.5,36177,2021
0.5,20115,2021
0.5,12158,2021
0.5,27737,2021
0.5,33097,2021
0.5,37797,2021
0.5,30757,2021
0.5,30117,2021
0.5,12042,2021
0.5,27956,2021
0.5,28796,2021
0.5,13531,2021
0.5,33157,2021
0.5,28296,2021
0.5,10961,2021
0.5,11737,2021
0.5,11640,2021
0.5,25896,2021
0.5,32877,2021
0.5,12108,2021
0.5,12192,2021
0.5,23695,2021
0.5,11326,2021
0.5,38577,2021
0.5,18657,2021
0.5,12705,2021
0.5,30997,2021
0.5,31117,2021
0.5,15236,2021
0.5,11273,2021
0.5,14676,2021
0.5,28096,2021
0.5,26155,2021
0.5,13000,2021
0.5,24456,2021
0.5,30417,2021
0.5,10838,2021
0.5,20815,2021
0.5,12712,2021
0.5,32237,2021
0.5,11939,2021
0.5,35337,2021
0.5,40037,2021
0.5,29356,2021
0.5,12154,2021
0.5,27476,2021
0.5,11605,2021
0.5,13291,2021
0.5,27436,2021
0.5,13032,2021
0.5,10276,2021
0.5,38297,2021
0.5,15456,2021
0.5,23375,2021
0.5,15375,2021
0.5,35318,2021
0.5,36017,2021
0.5,13936,2021
0.5,13865,2021
0.5,34297,2021
0.5,11596,2021
0.5,28896,2021
0.5,40017,2021
0.5,45046,2021
0.5,32697,2021
0.5,30537,2021
0.5,13708,2021
0.5,10825,2021
0.5,37577,2021
0.5,13290,2021
0.5,11525,2021
0.5,31217,2021
0.5,19015,2021
0.5,11649,2021
0.5,15956,2021
0.5,10417,2021
0.5,10974,2021
0.5,36099,2021
0.5,10839,2021
0.5,10281,2021
0.5,10789,2021
0.5,11971,2021
0.5,19519,2021
0.5,30217,2021
0.5,11700,2021
0.5,13568,2021
0.5,35817,2021
0.5,11492,2021
0.5,13593,2021
0.5,24535,2021
0.5,10311,2021
0.5,11290,2021
0.5,20776,2021
0.5,11298,2021
0.5,38017,2021
0.5,31338,2021
0.5,19016,2021
0.5,13566,2021
0.5,13124,2021
0.5,13316,2021
0.5,13125,2021
0.5,15461,2021
0.5,22335,2021
0.5,32397,2021
0.5,10552,2021
0.5,23055,2021
0.5,10421,2021
0.5,10753,2021
0.5,12081,2021
0.5,22435,2021
0.5,26235,2021
0.5,11552,2021
0.5,36100,2021
0.5,19396,2021
0.5,29376,2021
0.5,39617,2021
0.5,45000,2021
0.5,11312,2021
0.5,31817,2021
0.5,12074,2021
0.5,11776,2021
0.5,13727,2021
0.5,40118,2021
0.5,11813,2021
0.5,11144,2021
0.5,22955,2021
0.5,13196,2021
0.5,10309,2021
0.5,38697,2021
0.5,16165,2021
0.5,26575,2021
0.5,13057,2021
0.5,29776,2021
0.5,21755,2021
0.5,12449,2021
0.5,13644,2021
0.5,12268,2021
0.5,12662,2021
0.5,15517,2021
0.5,25815,2021
0.5,20075,2021
0.5,31077,2021
0.5,10054,2021
0.5,11414,2021
0.5,10635,2021
0.5,17575,2021
0.5,26055,2021
0.5,30236,2021
0.5,30837,2021
0.5,30177,2021
0.5,12114,2021
0.5,31297,2021
0.5,33677,2021
0.5,34917,2021
0.5,31497,2021
0.5,14018,2021
0.5,29336,2021
0.5,30517,2021
0.5,32717,2021
0.5,10090,2021
0.5,17077,2021
0.5,32857,2021
0.5,30560,2021
0.5,13677,2021
0.5,13594,2021
0.5,11351,2021
0.5,10332,2021
0.5,10029,2021
0.5,10147,2021
0.5,25855,2021
0.5,10821,2021
0.5,14081,2021
0.5,30717,2021
0.5,12077,2021
0.5,13562,2021
0.5,10570,2021
0.5,10726,2021
0.5,13570,2021
0.5,13720,2021
0.5,34737,2021
0.5,32437,2021
0.5,11533,2021
0.5,24135,2021
0.5,14678,2021
0.5,35517,2021
0.5,22495,2021
0.5,24197,2021
0.5,10677,2021
0.5,10091,2021
0.5,31557,2021
0.5,38857,2021
0.5,35657,2021
0.5,36337,2021
0.5,36317,2021
0.5,45023,2021
0.5,12303,2021
0.5,37717,2021
0.5,18117,2021
0.5,13047,2021
0.5,10652,2021
0.5,12678,2021
0.5,10504,2021
0.5,11303,2021
0.5,45025,2021
0.5,32637,2021
0.5,32337,2021
0.5,35838,2021
0.5,13837,2021
0.5,11385,2021
0.5,13704,2021
0.5,27315,2021
0.5,36717,2021
0.5,11252,2021
0.5,12839,2021
0.5,13226,2021
0.5,19235,2021
0.5,10616,2021
0.5,11925,2021
0.5,13246,2021
0.5,36237,2021
0.5,17495,2021
0.5,29936,2021
0.5,13306,2021
0.5,45003,2021
0.5,39777,2021
0.5,24155,2021
0.5,32617,2021
0.5,24175,2021
0.5,20176,2021
0.5,11338,2021
0.5,29417,2021
0.5,45032,2021
